codigo_impeto,codigo_atributo,ordem,delta_fisico,bit_delta,largura_delta,fonte_preferida,registro_origem,endereco_origem,presente_dt200,presente_dt870_original,presente_dt870_atualizacao,condicao_estado,receita_confirmada,aplicavel_agora,falta_o_que
171,PB:486:6,11,3,217,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 217 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:530:6,12,3,244,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 244 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:402:6,14,3,281,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 281 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:408:6,15,3,160,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 160 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:384:6,16,3,249,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 249 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:448:6,17,3,229,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 229 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:524:6,18,3,122,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 122 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:518:6,19,3,175,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 175 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:368:6,20,3,154,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 154 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:434:6,22,3,180,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 180 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:480:6,23,3,202,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 202 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:428:6,24,3,185,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 185 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:454:6,25,3,234,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 234 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:550:6,26,3,271,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · bit 271 · largura 5,true,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
171,PB:472:6,13,3,,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · conjunto GK bits 192/197/256,true,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
171,PB:466:6,6,3,,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · conjunto GK bits 192/197/256,true,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
171,PB:460:6,21,3,,5,dt870_atualizacao,165,dt870_atualizacao · PlayerBooster.bin · registro 165 · conjunto GK bits 192/197/256,true,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
173,PB:512:6,1,1,170,5,dt870_atualizacao,167,dt870_atualizacao · PlayerBooster.bin · registro 167 · bit 170 · largura 5,true,false,true,ausente_comprovada,true,true,
173,PB:390:6,2,1,261,5,dt870_atualizacao,167,dt870_atualizacao · PlayerBooster.bin · registro 167 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
173,PB:544:6,3,1,266,5,dt870_atualizacao,167,dt870_atualizacao · PlayerBooster.bin · registro 167 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
173,PB:524:6,4,1,122,5,dt870_atualizacao,167,dt870_atualizacao · PlayerBooster.bin · registro 167 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
175,PB:498:6,1,1,144,5,dt870_atualizacao,169,dt870_atualizacao · PlayerBooster.bin · registro 169 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
175,PB:396:6,2,1,276,5,dt870_atualizacao,169,dt870_atualizacao · PlayerBooster.bin · registro 169 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
175,PB:384:6,3,1,249,5,dt870_atualizacao,169,dt870_atualizacao · PlayerBooster.bin · registro 169 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
175,PB:524:6,4,1,122,5,dt870_atualizacao,169,dt870_atualizacao · PlayerBooster.bin · registro 169 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
184,PB:390:6,1,3,261,5,dt870_atualizacao,178,dt870_atualizacao · PlayerBooster.bin · registro 178 · bit 261 · largura 5,true,true,true,ausente_comprovada,true,true,
184,PB:524:6,2,3,122,5,dt870_atualizacao,178,dt870_atualizacao · PlayerBooster.bin · registro 178 · bit 122 · largura 5,true,true,true,ausente_comprovada,true,true,
184,PB:454:6,3,3,234,5,dt870_atualizacao,178,dt870_atualizacao · PlayerBooster.bin · registro 178 · bit 234 · largura 5,true,true,true,ausente_comprovada,true,true,
184,PB:550:6,4,3,271,5,dt870_atualizacao,178,dt870_atualizacao · PlayerBooster.bin · registro 178 · bit 271 · largura 5,true,true,true,ausente_comprovada,true,true,
185,PB:512:6,1,3,170,5,dt870_atualizacao,179,dt870_atualizacao · PlayerBooster.bin · registro 179 · bit 170 · largura 5,true,false,true,ausente_comprovada,true,true,
185,PB:390:6,2,3,261,5,dt870_atualizacao,179,dt870_atualizacao · PlayerBooster.bin · registro 179 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
185,PB:544:6,3,3,266,5,dt870_atualizacao,179,dt870_atualizacao · PlayerBooster.bin · registro 179 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
185,PB:524:6,4,3,122,5,dt870_atualizacao,179,dt870_atualizacao · PlayerBooster.bin · registro 179 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
186,PB:530:6,1,3,244,5,dt870_atualizacao,180,dt870_atualizacao · PlayerBooster.bin · registro 180 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
186,PB:384:6,2,3,249,5,dt870_atualizacao,180,dt870_atualizacao · PlayerBooster.bin · registro 180 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
186,PB:448:6,3,3,229,5,dt870_atualizacao,180,dt870_atualizacao · PlayerBooster.bin · registro 180 · bit 229 · largura 5,true,false,true,ausente_comprovada,true,true,
186,PB:524:6,4,3,122,5,dt870_atualizacao,180,dt870_atualizacao · PlayerBooster.bin · registro 180 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
187,PB:498:6,1,3,144,5,dt870_atualizacao,181,dt870_atualizacao · PlayerBooster.bin · registro 181 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
187,PB:396:6,2,3,276,5,dt870_atualizacao,181,dt870_atualizacao · PlayerBooster.bin · registro 181 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
187,PB:384:6,3,3,249,5,dt870_atualizacao,181,dt870_atualizacao · PlayerBooster.bin · registro 181 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
187,PB:524:6,4,3,122,5,dt870_atualizacao,181,dt870_atualizacao · PlayerBooster.bin · registro 181 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
188,PB:396:6,1,3,276,5,dt870_atualizacao,182,dt870_atualizacao · PlayerBooster.bin · registro 182 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
188,PB:504:6,2,3,149,5,dt870_atualizacao,182,dt870_atualizacao · PlayerBooster.bin · registro 182 · bit 149 · largura 5,true,false,true,ausente_comprovada,true,true,
188,PB:518:6,3,3,175,5,dt870_atualizacao,182,dt870_atualizacao · PlayerBooster.bin · registro 182 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
188,PB:550:6,4,3,271,5,dt870_atualizacao,182,dt870_atualizacao · PlayerBooster.bin · registro 182 · bit 271 · largura 5,true,false,true,ausente_comprovada,true,true,
189,PB:498:6,1,3,144,5,dt870_atualizacao,183,dt870_atualizacao · PlayerBooster.bin · registro 183 · bit 144 · largura 5,true,true,true,ausente_comprovada,true,true,
189,PB:390:6,2,3,261,5,dt870_atualizacao,183,dt870_atualizacao · PlayerBooster.bin · registro 183 · bit 261 · largura 5,true,true,true,ausente_comprovada,true,true,
189,PB:486:6,3,3,217,5,dt870_atualizacao,183,dt870_atualizacao · PlayerBooster.bin · registro 183 · bit 217 · largura 5,true,true,true,ausente_comprovada,true,true,
189,PB:480:6,4,3,202,5,dt870_atualizacao,183,dt870_atualizacao · PlayerBooster.bin · registro 183 · bit 202 · largura 5,true,true,true,ausente_comprovada,true,true,
190,PB:544:6,1,3,266,5,dt870_atualizacao,184,dt870_atualizacao · PlayerBooster.bin · registro 184 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
190,PB:524:6,2,3,122,5,dt870_atualizacao,184,dt870_atualizacao · PlayerBooster.bin · registro 184 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
190,PB:518:6,3,3,175,5,dt870_atualizacao,184,dt870_atualizacao · PlayerBooster.bin · registro 184 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
190,PB:454:6,4,3,234,5,dt870_atualizacao,184,dt870_atualizacao · PlayerBooster.bin · registro 184 · bit 234 · largura 5,true,false,true,ausente_comprovada,true,true,
191,PB:390:6,1,3,261,5,dt870_atualizacao,185,dt870_atualizacao · PlayerBooster.bin · registro 185 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
191,PB:402:6,2,3,281,5,dt870_atualizacao,185,dt870_atualizacao · PlayerBooster.bin · registro 185 · bit 281 · largura 5,true,false,true,ausente_comprovada,true,true,
191,PB:408:6,3,3,160,5,dt870_atualizacao,185,dt870_atualizacao · PlayerBooster.bin · registro 185 · bit 160 · largura 5,true,false,true,ausente_comprovada,true,true,
191,PB:518:6,4,3,175,5,dt870_atualizacao,185,dt870_atualizacao · PlayerBooster.bin · registro 185 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
192,PB:492:6,1,3,239,5,dt870_atualizacao,186,dt870_atualizacao · PlayerBooster.bin · registro 186 · bit 239 · largura 5,true,false,true,ausente_comprovada,true,true,
192,PB:384:6,2,3,249,5,dt870_atualizacao,186,dt870_atualizacao · PlayerBooster.bin · registro 186 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
192,PB:518:6,3,3,175,5,dt870_atualizacao,186,dt870_atualizacao · PlayerBooster.bin · registro 186 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
192,PB:434:6,4,3,180,5,dt870_atualizacao,186,dt870_atualizacao · PlayerBooster.bin · registro 186 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
193,PB:408:6,1,3,160,5,dt870_atualizacao,187,dt870_atualizacao · PlayerBooster.bin · registro 187 · bit 160 · largura 5,true,false,true,ausente_comprovada,true,true,
193,PB:384:6,2,3,249,5,dt870_atualizacao,187,dt870_atualizacao · PlayerBooster.bin · registro 187 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
193,PB:518:6,3,3,175,5,dt870_atualizacao,187,dt870_atualizacao · PlayerBooster.bin · registro 187 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
193,PB:434:6,4,3,180,5,dt870_atualizacao,187,dt870_atualizacao · PlayerBooster.bin · registro 187 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
194,PB:498:6,1,3,144,5,dt870_atualizacao,188,dt870_atualizacao · PlayerBooster.bin · registro 188 · bit 144 · largura 5,true,true,true,ausente_comprovada,true,true,
194,PB:486:6,2,3,217,5,dt870_atualizacao,188,dt870_atualizacao · PlayerBooster.bin · registro 188 · bit 217 · largura 5,true,true,true,ausente_comprovada,true,true,
194,PB:434:6,3,3,180,5,dt870_atualizacao,188,dt870_atualizacao · PlayerBooster.bin · registro 188 · bit 180 · largura 5,true,true,true,ausente_comprovada,true,true,
194,PB:480:6,4,3,202,5,dt870_atualizacao,188,dt870_atualizacao · PlayerBooster.bin · registro 188 · bit 202 · largura 5,true,true,true,ausente_comprovada,true,true,
195,PB:512:6,1,3,170,5,dt870_atualizacao,189,dt870_atualizacao · PlayerBooster.bin · registro 189 · bit 170 · largura 5,true,false,true,ausente_comprovada,true,true,
195,PB:486:6,2,3,217,5,dt870_atualizacao,189,dt870_atualizacao · PlayerBooster.bin · registro 189 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
195,PB:518:6,3,3,175,5,dt870_atualizacao,189,dt870_atualizacao · PlayerBooster.bin · registro 189 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
195,PB:454:6,4,3,234,5,dt870_atualizacao,189,dt870_atualizacao · PlayerBooster.bin · registro 189 · bit 234 · largura 5,true,false,true,ausente_comprovada,true,true,
199,PB:530:6,1,4,244,5,dt870_atualizacao,192,dt870_atualizacao · PlayerBooster.bin · registro 192 · bit 244 · largura 5,false,true,true,ausente_comprovada,true,true,
199,PB:384:6,2,4,249,5,dt870_atualizacao,192,dt870_atualizacao · PlayerBooster.bin · registro 192 · bit 249 · largura 5,false,true,true,ausente_comprovada,true,true,
199,PB:448:6,3,4,229,5,dt870_atualizacao,192,dt870_atualizacao · PlayerBooster.bin · registro 192 · bit 229 · largura 5,false,true,true,ausente_comprovada,true,true,
199,PB:524:6,4,4,122,5,dt870_atualizacao,192,dt870_atualizacao · PlayerBooster.bin · registro 192 · bit 122 · largura 5,false,true,true,ausente_comprovada,true,true,
200,PB:498:6,1,4,144,5,dt870_atualizacao,193,dt870_atualizacao · PlayerBooster.bin · registro 193 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
200,PB:396:6,2,4,276,5,dt870_atualizacao,193,dt870_atualizacao · PlayerBooster.bin · registro 193 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
200,PB:384:6,3,4,249,5,dt870_atualizacao,193,dt870_atualizacao · PlayerBooster.bin · registro 193 · bit 249 · largura 5,true,false,true,ausente_comprovada,true,true,
200,PB:524:6,4,4,122,5,dt870_atualizacao,193,dt870_atualizacao · PlayerBooster.bin · registro 193 · bit 122 · largura 5,true,false,true,ausente_comprovada,true,true,
201,PB:396:6,1,4,276,5,dt870_atualizacao,194,dt870_atualizacao · PlayerBooster.bin · registro 194 · bit 276 · largura 5,false,false,true,ausente_comprovada,true,true,
201,PB:504:6,2,4,149,5,dt870_atualizacao,194,dt870_atualizacao · PlayerBooster.bin · registro 194 · bit 149 · largura 5,false,false,true,ausente_comprovada,true,true,
201,PB:518:6,3,4,175,5,dt870_atualizacao,194,dt870_atualizacao · PlayerBooster.bin · registro 194 · bit 175 · largura 5,false,false,true,ausente_comprovada,true,true,
201,PB:550:6,4,4,271,5,dt870_atualizacao,194,dt870_atualizacao · PlayerBooster.bin · registro 194 · bit 271 · largura 5,false,false,true,ausente_comprovada,true,true,
202,PB:498:6,1,4,144,5,dt870_atualizacao,195,dt870_atualizacao · PlayerBooster.bin · registro 195 · bit 144 · largura 5,false,false,true,ausente_comprovada,true,true,
202,PB:390:6,2,4,261,5,dt870_atualizacao,195,dt870_atualizacao · PlayerBooster.bin · registro 195 · bit 261 · largura 5,false,false,true,ausente_comprovada,true,true,
202,PB:486:6,3,4,217,5,dt870_atualizacao,195,dt870_atualizacao · PlayerBooster.bin · registro 195 · bit 217 · largura 5,false,false,true,ausente_comprovada,true,true,
202,PB:480:6,4,4,202,5,dt870_atualizacao,195,dt870_atualizacao · PlayerBooster.bin · registro 195 · bit 202 · largura 5,false,false,true,ausente_comprovada,true,true,
205,PB:492:6,1,4,239,5,dt870_atualizacao,196,dt870_atualizacao · PlayerBooster.bin · registro 196 · bit 239 · largura 5,false,false,true,ausente_comprovada,true,true,
205,PB:384:6,2,4,249,5,dt870_atualizacao,196,dt870_atualizacao · PlayerBooster.bin · registro 196 · bit 249 · largura 5,false,false,true,ausente_comprovada,true,true,
205,PB:518:6,3,4,175,5,dt870_atualizacao,196,dt870_atualizacao · PlayerBooster.bin · registro 196 · bit 175 · largura 5,false,false,true,ausente_comprovada,true,true,
205,PB:434:6,4,4,180,5,dt870_atualizacao,196,dt870_atualizacao · PlayerBooster.bin · registro 196 · bit 180 · largura 5,false,false,true,ausente_comprovada,true,true,
206,PB:498:6,1,4,144,5,dt870_atualizacao,197,dt870_atualizacao · PlayerBooster.bin · registro 197 · bit 144 · largura 5,false,false,true,ausente_comprovada,true,true,
206,PB:486:6,2,4,217,5,dt870_atualizacao,197,dt870_atualizacao · PlayerBooster.bin · registro 197 · bit 217 · largura 5,false,false,true,ausente_comprovada,true,true,
206,PB:434:6,3,4,180,5,dt870_atualizacao,197,dt870_atualizacao · PlayerBooster.bin · registro 197 · bit 180 · largura 5,false,false,true,ausente_comprovada,true,true,
206,PB:480:6,4,4,202,5,dt870_atualizacao,197,dt870_atualizacao · PlayerBooster.bin · registro 197 · bit 202 · largura 5,false,false,true,ausente_comprovada,true,true,
207,PB:512:6,1,4,170,5,dt870_atualizacao,198,dt870_atualizacao · PlayerBooster.bin · registro 198 · bit 170 · largura 5,false,false,true,ausente_comprovada,true,true,
207,PB:486:6,2,4,217,5,dt870_atualizacao,198,dt870_atualizacao · PlayerBooster.bin · registro 198 · bit 217 · largura 5,false,false,true,ausente_comprovada,true,true,
