tecnico_id,nome_en,idade,idade_valor_fisico,nacionalidade_codigo,nacionalidade_nome_pt_br,nacionalidade_sigla,afinidade_codigo,afinidade_nome_pt,afinidade_nome_confirmado,registro_coach_bin,arquivo_origem,cpk_origem,hash_coach_bin,bit_idade,largura_idade,ajuste_idade,bit_nacionalidade,largura_nacionalidade,bit_afinidade,largura_afinidade
8391288,Guntram Oeser,45,31,210,Alemanha,GER,0,,False,487,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391291,Thijme de Leeuw,45,31,224,Países Baixos,NED,0,,False,488,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391292,Revo Zhiganshin,45,31,230,Rússia,RUS,0,,False,489,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391293,Pascal Hession,45,31,232,Escócia,SCO,0,,False,490,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391294,Jacinto Lleo,45,31,236,Espanha,ESP,0,,False,491,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391295,Seba Hammerth,45,31,237,Suécia,SWE,0,,False,492,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391296,Oleksa Kravchuk,45,31,239,Ucrânia,UKR,0,,False,493,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391297,Drago Mucnjak,45,31,47,Botsuana,BOT,0,,False,494,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391298,Zia Hikmat,45,31,31,Arábia Saudita,KSA,0,,False,495,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391299,Hassane Raed,45,31,37,Emirados Árabes Unidos,UAE,0,,False,496,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391300,Rospo Telford,45,31,64,Gana,GHA,0,,False,497,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391301,Giles Auden,45,31,135,Estados Unidos,USA,0,,False,498,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391302,Timo Laporta,45,31,144,Argentina,ARG,0,,False,499,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391303,Louis Berruet,45,31,147,Chile,CHI,0,,False,500,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391304,Yakup Dinçoz,45,31,190,Turquia,TUR,0,,False,501,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391305,Hivzija Pasić,45,31,198,Bósnia e Herzegovina,BIH,0,,False,502,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391306,Stoian Penev,45,31,199,Bulgária,BUL,0,,False,503,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391307,Edin Tokić,45,31,200,Croácia,CRO,0,,False,504,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391308,Nikora Vlahović,45,31,200,Croácia,CRO,0,,False,505,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391309,Adalbert Brada,45,31,202,República Checa,CZE,0,,False,506,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391310,Magnus Kuruse,45,31,203,Dinamarca,DEN,0,,False,507,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391311,Powell Leahy,45,31,204,Inglaterra,ENG,0,,False,508,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391312,Y. Ronneholm,45,31,207,Finlândia,FIN,0,,False,509,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391314,Giraud Varese,45,31,208,França,FRA,0,,False,510,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391315,Giuseppe Davico,45,31,215,Itália,ITA,0,,False,511,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391316,A. Papanikolaou,45,31,211,Grécia,GRE,0,,False,512,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391317,Omero Rosi,45,31,215,Itália,ITA,0,,False,513,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391318,Levien Jacobs,45,31,224,Países Baixos,NED,0,,False,514,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391319,Feodor Sedykh,45,31,230,Rússia,RUS,0,,False,515,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391320,Bart Hobbs,45,31,232,Escócia,SCO,0,,False,516,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391321,Abel Lobo,45,31,236,Espanha,ESP,0,,False,517,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391322,Maart Oesterman,45,31,237,Suécia,SWE,0,,False,518,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391323,Viktor Kalyvod,45,31,239,Ucrânia,UKR,0,,False,519,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391324,Andre Miličić,45,31,47,Botsuana,BOT,0,,False,520,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391325,Anas Hafeez,45,31,31,Arábia Saudita,KSA,0,,False,521,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391326,Karim Raed,45,31,37,Emirados Árabes Unidos,UAE,0,,False,522,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391327,Frances Ran,45,31,64,Gana,GHA,0,,False,523,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391328,I. Bazalgette,45,31,135,Estados Unidos,USA,0,,False,524,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391329,German Oriol,45,31,144,Argentina,ARG,0,,False,525,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391330,Josetxo Ocio,45,31,147,Chile,CHI,0,,False,526,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391331,Zerrin Ataizi,45,31,190,Turquia,TUR,0,,False,527,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391332,Mirko Aleksić,45,31,198,Bósnia e Herzegovina,BIH,0,,False,528,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391333,Stoian Beron,45,31,199,Bulgária,BUL,0,,False,529,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391334,Pero Cvitanović,45,31,200,Croácia,CRO,0,,False,530,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391335,Edin Polancec,45,31,200,Croácia,CRO,0,,False,531,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391336,Leos Hrbac,45,31,202,República Checa,CZE,0,,False,532,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391337,Ludvig Dalby,45,31,203,Dinamarca,DEN,0,,False,533,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8391338,Don Sullivan,45,31,204,Inglaterra,ENG,0,,False,534,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392608,Raim Ylianttila,45,31,207,Finlândia,FIN,0,,False,535,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392610,Nor Reinthaler,45,31,210,Alemanha,GER,0,,False,536,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392613,R. Jan de Lange,45,31,224,Países Baixos,NED,0,,False,537,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392625,Santi Marti,45,31,147,Chile,CHI,0,,False,538,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392636,Otmar Carste,45,31,210,Alemanha,GER,0,,False,539,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392638,Amad Materazzi,45,31,215,Itália,ITA,0,,False,540,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392639,Kasper Bosch,45,31,224,Países Baixos,NED,0,,False,541,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392651,Moises Fajer,45,31,147,Chile,CHI,0,,False,542,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392655,Fadeyka Radić,45,31,200,Croácia,CRO,0,,False,543,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392708,Nicolas Viloca,45,31,144,Argentina,ARG,0,,False,544,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392712,Zdenek Cernoch,45,31,202,República Checa,CZE,0,,False,545,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8392715,Enos McGreal,45,31,204,Inglaterra,ENG,0,,False,546,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488609,Daniel Piscopo,45,31,215,Itália,ITA,0,,False,547,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488610,Fred Arterton,45,31,204,Inglaterra,ENG,0,,False,548,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488611,Max Hanell,45,31,210,Alemanha,GER,0,,False,549,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488612,Emmerich Vander,45,31,210,Alemanha,GER,0,,False,550,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488613,Wernher Fesca,45,31,210,Alemanha,GER,0,,False,551,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488614,Harry Rellstab,45,31,210,Alemanha,GER,0,,False,552,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488694,Arthur Wagner,45,31,210,Alemanha,GER,0,,False,553,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488733,Pierre L.Maiden,45,31,197,Bélgica,BEL,0,,False,554,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488738,Martin Tauler,45,31,151,Peru,PER,0,,False,555,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488740,Aitor Zahinos,45,31,145,Bolívia,BOL,0,,False,556,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488742,Ender Çinar,45,31,190,Turquia,TUR,0,,False,557,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488746,Efren Chueca,45,31,236,Espanha,ESP,0,,False,558,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488748,Romeo Larini,45,31,215,Itália,ITA,0,,False,559,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488752,Eladio Grimau,60,46,236,Espanha,ESP,0,,False,560,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488755,Orlando Knight,51,37,204,Inglaterra,ENG,0,,False,561,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488766,Mau Perriand,49,35,208,França,FRA,0,,False,562,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488776,Pim Martens,59,45,224,Países Baixos,NED,0,,False,563,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488777,Laurens Evers,49,35,224,Países Baixos,NED,0,,False,564,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488784,Egon Greening,62,48,232,Escócia,SCO,0,,False,565,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488792,Otto Castelo,57,43,228,Portugal,POR,0,,False,566,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488800,Abel Maña,51,37,144,Argentina,ARG,0,,False,567,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488802,Jop Schipper,50,36,224,Países Baixos,NED,0,,False,568,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488810,Barnaby Hearn,44,30,204,Inglaterra,ENG,0,,False,569,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488824,Timoteo Antoni,46,32,215,Itália,ITA,0,,False,570,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488825,Edin Dragisić,50,36,200,Croácia,CRO,0,,False,571,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488835,Unai Saludes,61,47,144,Argentina,ARG,0,,False,572,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488843,Le Roy Bradshaw,62,48,204,Inglaterra,ENG,0,,False,573,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488845,Gustavo H.,62,48,228,Portugal,POR,0,,False,574,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488854,Zijah Tuljkovic,73,59,198,Bósnia e Herzegovina,BIH,0,,False,575,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488860,Theo. de Graaf,52,38,224,Países Baixos,NED,0,,False,576,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488871,Ansel Rauzzini,58,44,215,Itália,ITA,0,,False,577,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488903,D. Poncelet,52,38,208,França,FRA,0,,False,578,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488909,Iker Cota,62,48,144,Argentina,ARG,0,,False,579,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488920,Wat Pryce,54,40,204,Inglaterra,ENG,0,,False,580,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488923,Ramon Bermejo,64,50,147,Chile,CHI,0,,False,581,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488954,Lamberto Barba,57,43,215,Itália,ITA,0,,False,582,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488963,Quique Arnau,66,52,144,Argentina,ARG,0,,False,583,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488980,Ciro Graffiedi,54,40,215,Itália,ITA,0,,False,584,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488981,Giro Baldato,51,37,215,Itália,ITA,0,,False,585,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488983,Fabian Sigle,58,44,204,Inglaterra,ENG,0,,False,586,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488988,Pedro Bermudo,53,39,236,Espanha,ESP,0,,False,587,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8488995,Baltasar Zabala,51,37,236,Espanha,ESP,0,,False,588,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489029,G. Jorquera,59,45,236,Espanha,ESP,0,,False,589,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489038,Boris Valido,54,40,144,Argentina,ARG,0,,False,590,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489067,Cristo Gene,54,40,144,Argentina,ARG,0,,False,591,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489098,Huug Peters,60,46,224,Países Baixos,NED,0,,False,592,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489102,Angel Tielve,58,44,144,Argentina,ARG,0,,False,593,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489106,Bojan del Olmo,56,42,148,Colômbia,COL,0,,False,594,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489118,Nic Mastrangelo,48,34,215,Itália,ITA,0,,False,595,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489126,Ivo Dorado,40,26,236,Espanha,ESP,0,,False,596,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489129,Tarcisio Cocchi,55,41,215,Itália,ITA,0,,False,597,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489133,German Doria,47,33,228,Portugal,POR,0,,False,598,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489144,Galo Bartual,40,26,236,Espanha,ESP,0,,False,599,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489157,Donaldo Fogues,45,31,147,Chile,CHI,0,,False,600,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489184,Manolo Torrello,45,31,147,Chile,CHI,0,,False,601,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489185,Iker Fajer,46,32,236,Espanha,ESP,0,,False,602,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489193,Egoi Cipitra,52,38,236,Espanha,ESP,0,,False,603,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489202,Bever Stanley,44,30,232,Escócia,SCO,0,,False,604,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489206,Alphonse Boyer,51,37,208,França,FRA,0,,False,605,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489255,Tristão Goios,50,36,146,Brasil,BRA,0,,False,606,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489299,Silvijn Maas,54,40,224,Países Baixos,NED,0,,False,607,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489304,Fil Castelo,56,42,228,Portugal,POR,0,,False,608,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489314,Guido Narros,44,30,144,Argentina,ARG,0,,False,609,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489317,Fran Escuredo,61,47,148,Colômbia,COL,0,,False,610,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8489325,Merijn Kuijpers,52,38,224,Países Baixos,NED,0,,False,611,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
