card_id,temporada,tipo,overall,roda_motor,nome,posicao,estilo_of,estilo_of_id,estilo_of_novo,estilo_of_pos,estilo_def,estilo_def_id,estilo_def_novo,pe,altura,peso,idade,nacionalidade,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,atributos
137144,2027,base,65,false,Ryan Lambert,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,178,75,27,Australia,,,false,false,"[61,67,63,64,67,66,61,57,61,65,59,65,68,62,40,40,40,40,40,63,69,70,68,62,66,70]"
137145,2027,base,72,false,Ringo Meerveld,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,177,68,23,Netherlands,,,false,false,"[67,72,67,72,74,69,65,58,63,66,53,57,62,56,40,40,40,40,40,68,72,68,62,63,69,74]"
137146,2026,base,67,false,Rik Mulders,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,175,78,26,Netherlands,,,false,false,"[64,69,68,66,70,69,57,53,62,65,62,64,66,65,40,40,40,40,40,67,66,62,61,59,69,71]"
137148,2026,base,73,false,Ruben Rodrigues,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,181,78,30,Portugal,,,false,false,"[66,73,70,75,73,69,64,55,63,70,51,54,66,60,40,40,40,40,40,70,77,72,61,57,78,74]"
137158,2027,base,73,false,Victor Lobry,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,181,72,30,France,,,false,false,"[66,72,69,67,74,73,68,55,69,71,54,56,58,63,40,40,40,40,40,67,69,67,52,62,64,74]"
137167,2027,base,72,false,Josh Edwards,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,176,75,25,Scotland,,,false,false,"[57,65,61,63,64,70,53,60,64,69,66,71,69,75,40,40,40,40,40,74,69,72,68,64,66,78]"
137194,2026,base,71,false,Elvis Bwomono,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,185,72,28,Uganda,,,false,false,"[59,66,68,65,62,65,53,52,57,60,62,64,62,60,40,40,40,40,40,77,76,65,70,63,72,75]"
137198,2026,base,70,false,Richard Taylor,CB,Provocador,60,false,,Básico,0,false,Esquerdo,189,73,26,England,,,false,false,"[51,59,55,60,58,57,51,67,50,53,68,69,73,66,40,40,40,40,40,65,67,64,65,70,57,71]"
137207,2027,base,73,false,Charlie Kelman,CF,Homem de área,12,false,CA,Básico,0,false,Direito,180,70,24,United States,,,false,false,"[70,66,63,59,62,57,71,69,50,58,48,45,53,57,40,40,40,40,40,77,72,73,69,65,69,74]"
137222,2027,base,74,false,Oliver Rathbone,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,176,76,28,England,,,false,false,"[63,67,69,65,71,68,65,53,63,67,61,66,80,75,40,40,40,40,40,70,73,73,66,62,74,83]"
137225,2027,base,72,false,Kwadwo Baah,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,182,75,22,Germany,,,false,false,"[66,69,73,65,62,66,63,46,50,63,44,46,52,54,40,40,40,40,40,79,83,67,62,56,78,71]"
137237,2026,base,72,false,Mehmet Yeşil,CB,Básico,0,false,,O Destruidor,36,false,Direito,188,81,28,Türkiye,,,false,false,"[53,55,55,52,59,61,52,73,53,57,71,70,78,71,40,40,40,40,40,61,57,63,67,77,55,69]"
137242,2027,base,73,false,Onur Ergün,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,185,79,33,Türkiye,,,false,false,"[56,63,58,62,66,68,58,71,60,65,69,71,75,70,40,40,40,40,40,64,60,73,66,76,55,81]"
137245,2027,base,74,false,Melih Kabasakal,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,178,70,29,Türkiye,,,false,false,"[58,66,63,59,67,68,59,61,55,59,67,68,72,68,40,40,40,40,40,66,70,74,68,71,70,83]"
137255,2027,base,71,false,Yuri Araújo,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,170,74,29,Brazil,,,false,false,"[67,70,71,64,67,72,66,54,64,68,57,56,60,56,40,40,40,40,40,74,72,63,59,57,66,70]"
137257,2027,base,81,false,Toti Gomes,CB,Provocador,60,false,,Básico,0,false,Esquerdo,188,83,26,Portugal,,,false,false,"[55,62,59,68,65,65,52,70,55,54,76,77,74,78,40,40,40,40,40,74,70,67,77,76,57,77]"
137259,2027,base,77,false,Miguel Crespo,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,185,73,29,Portugal,,,false,false,"[62,74,70,72,77,74,60,57,60,62,67,69,75,73,40,40,40,40,40,67,69,78,58,65,68,81]"
137263,2027,base,76,false,André Franco,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,177,70,27,Portugal,,,false,false,"[72,74,74,74,73,70,70,58,73,75,50,48,55,56,40,40,40,40,40,73,72,76,63,60,77,72]"
137264,2027,base,77,false,Chiquinho,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,179,72,25,Portugal,,,false,false,"[66,73,77,73,61,67,70,52,65,71,43,45,45,58,40,40,40,40,40,84,82,67,56,60,65,67]"
137265,2027,base,69,false,Daniel Azevedo,GK,Goleiro adiantado,64,false,GO,Atacante pivô,52,false,Direito,195,88,27,Portugal,,,false,false,"[40,50,43,40,55,57,40,43,50,40,47,43,40,60,62,64,67,62,72,52,50,65,62,74,53,55]"
137267,2027,base,79,false,Francisco Moura,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,181,76,26,Portugal,,,false,false,"[66,74,73,66,71,77,62,60,71,77,70,70,72,71,40,40,40,40,40,76,77,73,63,67,72,77]"
137279,2027,base,75,false,Pedro Ferreira,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,183,78,27,Portugal,,,false,false,"[60,67,62,65,69,69,60,66,60,61,69,75,76,75,40,40,40,40,40,63,69,72,65,74,58,80]"
137292,2027,base,71,false,Tawanda Chirewa,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,181,72,22,Zimbabwe,,,false,false,"[68,70,67,72,71,72,65,52,63,64,54,57,58,55,40,40,40,40,40,70,74,67,67,59,72,69]"
137294,2027,base,71,false,Liam Gibbs,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,178,65,23,England,,,false,false,"[58,72,65,68,71,67,59,53,62,65,65,70,73,68,40,40,40,40,40,72,70,74,65,64,68,77]"
137321,2027,base,77,false,Jack Rudoni,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,185,77,25,England,,,false,false,"[72,76,71,74,73,66,67,68,71,69,53,59,65,68,40,40,40,40,40,74,72,78,63,67,75,81]"
137326,2027,base,73,false,Zach Robinson,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,182,75,23,England,,,false,false,"[71,69,65,64,57,58,71,67,53,61,50,52,58,53,40,40,40,40,40,70,74,73,73,68,62,74]"
137339,2027,base,71,false,Joe Walsh,GK,Goleiro defensivo,68,false,GO,Goleiro adiantado,64,false,Direito,193,78,23,England,,,false,false,"[40,47,44,42,50,49,40,40,45,43,51,44,40,60,66,63,72,66,70,55,57,67,72,65,51,48]"
137341,2027,base,73,false,Connor Ogilvie,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,184,82,29,England,,,false,false,"[57,68,62,66,67,70,49,68,62,69,69,67,72,79,40,40,40,40,40,72,66,71,63,70,65,78]"
137344,2026,base,72,false,Thomas O'Connor,CB,Provocador,60,false,,Básico,0,false,Esquerdo,186,77,27,Republic of Ireland,,,false,false,"[55,65,60,62,67,63,53,66,61,65,69,67,72,75,40,40,40,40,40,68,65,64,71,70,62,73]"
137353,2026,base,71,false,Gaëtan Laura,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,182,82,31,Congo DR,,,false,false,"[69,63,65,58,57,53,69,65,59,51,43,45,63,54,40,40,40,40,40,78,73,69,76,73,74,67]"
137410,2026,base,72,false,Mohamed Chemlal,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,170,57,31,France,,,false,false,"[70,72,67,67,73,72,67,51,63,70,54,54,57,53,40,40,40,40,40,65,69,65,57,58,67,79]"
137422,2026,base,74,false,Teddy Sharman-Lowe,GK,Básico,0,false,,Goleiro defensivo,68,false,Direito,189,73,23,England,,,false,false,"[40,45,41,42,45,47,40,40,45,44,42,42,46,60,70,68,70,68,72,52,54,65,62,73,54,51]"
137439,2027,base,72,false,Gary Oliver,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,178,69,30,Scotland,,,false,false,"[70,67,67,71,67,68,68,62,60,64,53,55,60,53,40,40,40,40,40,69,75,68,60,65,64,74]"
137458,2026,base,72,false,Erdem Çetinkaya,LWF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Esquerdo,177,71,25,Türkiye,,,false,false,"[66,67,72,68,60,53,68,57,55,62,49,48,57,52,40,40,40,40,40,76,81,64,68,60,71,66]"
137466,2027,base,73,false,Kreshnik Hajrizi,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,185,78,26,Kosovo,,,false,false,"[55,58,57,54,61,63,55,72,48,58,72,69,75,76,40,40,40,40,40,68,59,63,70,75,62,67]"
137481,2026,base,72,false,Lewis Montsma,CB,Provocador,60,false,,Básico,0,false,Direito,191,84,28,Netherlands,,,false,false,"[52,55,55,60,57,62,52,63,63,60,70,72,73,63,40,40,40,40,40,62,65,65,64,73,58,72]"
137501,2027,base,68,false,Kaj de Rooij,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,184,74,25,Netherlands,,,false,false,"[65,65,66,60,65,64,62,61,62,64,55,50,55,52,40,40,40,40,40,74,71,66,66,62,65,60]"
137504,2027,base,76,false,Jay Idzes,CB,Provocador,60,false,,Básico,0,false,Direito,190,82,25,Indonesia,,,false,false,"[57,64,62,63,69,68,58,72,62,59,72,69,74,71,40,40,40,40,40,69,67,65,72,74,59,75]"
137521,2027,base,73,false,Metehan Mimaroğlu,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,178,76,31,Türkiye,,,false,false,"[67,70,71,65,63,60,67,60,61,67,52,54,63,61,40,40,40,40,40,80,74,67,71,60,66,67]"
137523,2026,base,67,false,Hüsamettin Yener,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,183,78,31,Türkiye,,,false,false,"[67,66,66,62,64,60,67,63,58,58,53,44,47,54,40,40,40,40,40,67,66,66,65,64,66,60]"
137531,2026,base,71,false,Dylan Tavares,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,172,69,30,Cabo Verde,,,false,false,"[61,66,65,68,66,67,53,55,57,60,66,68,65,66,40,40,40,40,40,73,75,61,65,60,72,74]"
137538,2027,base,77,false,Zeki Amdouni,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,185,80,25,Switzerland,,,false,false,"[70,75,74,73,70,64,72,66,62,62,50,55,67,59,40,40,40,40,40,71,75,74,72,68,67,73]"
137547,2026,base,68,false,Reghan Tumilty,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,180,78,29,Scotland,,,false,false,"[61,64,62,60,66,68,47,63,58,61,67,67,61,66,40,40,40,40,40,72,69,63,62,67,67,67]"
137557,2027,base,74,false,Robbie Muirhead,CF,Pivô,88,false,CA,Básico,0,false,Esquerdo,191,75,29,Scotland,,,false,false,"[70,68,65,73,60,63,70,68,72,60,50,56,65,59,40,40,40,40,40,60,63,76,69,81,55,79]"
137562,2027,base,73,false,Robbie Deas,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,188,76,25,Scotland,,,false,false,"[54,58,56,55,55,60,54,66,57,59,72,70,77,68,40,40,40,40,40,64,70,62,61,77,55,73]"
137600,2027,base,74,false,Amine El Ouazzani,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,188,78,24,Morocco,,,false,false,"[72,68,67,61,61,58,70,70,61,66,50,50,69,68,40,40,40,40,40,73,70,75,63,74,63,72]"
137628,2027,base,77,false,Samet Akaydın,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,190,83,31,Türkiye,,,false,false,"[53,55,55,52,58,64,51,76,52,54,74,75,79,64,40,40,40,40,40,65,56,66,68,83,57,71]"
137647,2027,base,71,false,Jordan Adebayo-Smith,CF,Puxa marcação,8,false,CA/SA/MAT,Básico,0,false,Direito,181,70,24,United States,,,false,false,"[70,66,66,61,56,53,69,60,53,59,44,46,54,54,40,40,40,40,40,73,78,67,77,63,68,71]"
137687,2027,base,75,false,Ilan Kebbal,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,169,62,27,Algeria,,,false,false,"[70,75,77,80,72,71,65,51,68,69,54,51,55,59,40,40,40,40,40,71,78,69,57,55,79,71]"
137693,2027,base,74,false,Furkan Bayır,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,184,75,25,Türkiye,,,false,false,"[53,57,53,54,59,65,52,70,51,55,75,72,74,65,40,40,40,40,40,69,63,56,73,71,59,65]"
137713,2027,base,73,false,Josef Bursik,GK,Goleiro adiantado,64,false,GO,Novo (2027),192,true,Esquerdo,187,77,25,England,,,false,false,"[40,50,42,47,51,55,40,43,45,45,50,47,51,60,70,66,73,69,69,53,49,68,75,67,52,55]"
137715,2027,base,73,false,Aji Alese,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,192,78,24,England,,,false,false,"[48,56,54,52,55,59,50,68,50,53,69,72,76,66,40,40,40,40,40,68,65,62,69,77,58,70]"
137721,2027,base,76,false,Ross Sykes,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,196,73,26,England,,,false,false,"[57,63,57,59,65,67,58,75,51,60,76,70,68,76,40,40,40,40,40,64,64,68,78,74,57,74]"
137733,2027,base,76,false,Colby Bishop,CF,Pivô,88,false,CA,Básico,0,false,Direito,183,72,29,England,,,false,false,"[74,64,60,64,58,50,75,75,67,52,50,43,61,58,40,40,40,40,40,68,62,77,70,83,60,75]"
137754,2027,base,69,false,Hacene Benali,RWF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,182,74,26,Algeria,,,false,false,"[69,70,72,68,65,62,69,53,56,61,46,48,51,53,40,40,40,40,40,68,70,63,61,59,70,67]"
137755,2026,base,70,false,Marwane Elaz,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,172,64,30,Morocco,,,false,false,"[68,70,67,65,70,72,67,52,60,67,52,51,53,51,40,40,40,40,40,69,72,65,60,57,68,67]"
137766,2027,base,79,false,Yann Aurel Bisseck,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,196,87,25,Germany,,,false,false,"[58,64,60,58,72,66,55,75,55,58,72,76,70,71,40,40,40,40,40,70,65,71,70,84,56,72]"
137781,2027,base,74,false,Tristan Crama,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,192,78,24,France,,,false,false,"[52,59,54,57,60,63,49,66,50,53,70,68,73,71,40,40,40,40,40,72,66,62,69,78,58,74]"
137782,2027,base,72,false,Orphé Mbina,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,184,83,25,Gabon,,,false,false,"[70,65,66,58,58,59,71,65,60,58,52,57,58,54,40,40,40,40,40,76,74,67,62,72,63,67]"
137788,2027,base,68,false,Setigui Karamoko,CB,Provocador,60,false,,Básico,0,false,Esquerdo,192,81,26,France,,,false,false,"[54,57,55,50,55,60,56,74,48,53,72,65,65,65,40,40,40,40,40,63,54,64,60,74,52,57]"
137797,2027,base,74,false,Jean Patric,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,175,70,28,Brazil,,,false,false,"[67,68,73,64,63,65,69,60,62,68,53,53,63,65,40,40,40,40,40,78,75,73,62,60,71,63]"
137799,2026,base,71,false,Erkan Anapa,GK,Básico,0,false,,Goleiro adiantado,64,false,Direito,187,80,28,Türkiye,,,false,false,"[40,44,42,41,46,50,40,46,42,42,46,43,43,60,69,64,68,67,67,50,47,64,56,65,47,45]"
137800,2027,base,75,false,Onurcan Piri,GK,Goleiro adiantado,64,false,GO,Novo (2027),188,true,Direito,190,85,31,Türkiye,,,false,false,"[40,46,44,43,49,51,40,49,47,41,49,46,48,60,71,69,71,67,72,51,47,71,64,67,53,50]"
137829,2027,base,73,false,Nicholas Ammeter,GK,Goleiro adiantado,64,false,GO,Goleiro adiantado,64,false,Direito,188,83,25,Switzerland,,,false,false,"[40,45,41,42,48,50,40,40,45,44,42,43,45,60,70,68,73,66,71,51,50,67,64,66,60,55]"
137836,2027,base,71,false,Donat Rrudhani,LMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,186,76,26,Kosovo,,,false,false,"[64,72,70,64,65,73,68,57,61,66,59,57,65,60,40,40,40,40,40,80,67,72,57,60,57,71]"
137837,2027,base,73,false,Kevin Spadanuda,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,177,72,28,Switzerland,,,false,false,"[62,69,69,62,61,67,65,56,63,69,57,60,61,59,40,40,40,40,40,82,80,69,60,60,66,71]"
137843,2027,base,75,false,Uran Bislimi,CMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,183,77,26,Switzerland,,,false,false,"[67,72,67,69,73,74,63,56,59,63,60,67,71,69,40,40,40,40,40,68,72,70,68,67,68,78]"
137851,2026,base,70,false,Brad Halliday,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,180,68,31,England,,,false,false,"[57,63,65,60,64,68,53,65,56,63,68,70,74,75,40,40,40,40,40,70,63,65,64,72,62,74]"
137870,2027,base,77,false,Mohamed Bouldini,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,184,80,30,Morocco,,,false,false,"[72,65,65,67,63,55,74,68,53,52,43,44,45,55,40,40,40,40,40,79,76,74,75,75,62,73]"
137874,2027,base,69,false,Patrick Maswanganyi,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Esquerdo,175,70,27,South Africa,,,false,false,"[69,66,65,60,64,61,69,58,63,60,50,49,49,53,40,40,40,40,40,70,72,67,62,62,65,70]"
137883,2027,base,70,false,André Ceitil,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,184,78,30,Portugal,,,false,false,"[63,70,67,63,72,73,61,59,66,66,66,64,68,59,40,40,40,40,40,66,66,65,63,67,64,71]"
137924,2027,base,85,false,Florian Wirtz,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,177,71,22,Germany,,,false,false,"[73,83,85,86,81,72,78,56,66,71,52,51,56,62,40,40,40,40,40,76,84,70,61,56,80,73]"
137926,2027,base,81,false,André,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,176,77,24,Brazil,,,false,false,"[61,78,77,82,79,77,62,60,66,72,69,78,81,69,40,40,40,40,40,64,77,75,73,68,80,82]"
137946,2027,base,74,false,Tiago Orobó,CF,Pivô,88,false,CA,Básico,0,false,Direito,188,75,32,Brazil,,,false,false,"[75,69,62,63,59,54,75,72,59,57,46,42,51,46,40,40,40,40,40,68,62,76,65,73,58,64]"
137990,2027,base,78,false,Christos Tzolis,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,179,73,23,Greece,,,false,false,"[71,73,75,69,70,66,70,62,66,72,54,55,64,57,40,40,40,40,40,79,82,71,61,64,70,72]"
137991,2027,base,81,false,Matheus Nunes,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,184,78,27,Portugal,,,false,false,"[71,77,78,73,76,75,66,60,57,65,67,68,75,74,40,40,40,40,40,81,75,77,67,70,67,75]"
137993,2027,base,76,false,Alan Franco,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,174,73,27,Ecuador,,,false,false,"[62,73,66,69,79,67,59,64,62,65,62,69,71,75,40,40,40,40,40,75,73,69,68,71,74,79]"
137994,2027,base,75,false,Can Bozdoğan,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,174,70,24,Germany,,,false,false,"[67,76,72,76,71,70,62,56,71,74,60,61,67,67,40,40,40,40,40,72,77,71,60,64,72,75]"
137996,2027,base,77,false,Albert Grønbæk,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,176,66,24,Denmark,,,false,false,"[69,74,73,74,72,74,69,58,63,67,60,63,65,66,40,40,40,40,40,74,75,71,66,63,77,78]"
137997,2027,base,73,false,Robin Østrøm,CB,Provocador,60,false,,Básico,0,false,Direito,185,75,23,Norway,,,false,false,"[49,58,52,57,54,57,49,71,46,51,71,70,74,70,40,40,40,40,40,70,60,56,72,74,53,67]"
137998,2027,base,75,false,Jakob Breum,LWF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,174,69,22,Denmark,,,false,false,"[69,71,73,67,68,72,67,54,57,68,54,58,65,60,40,40,40,40,40,76,78,68,60,63,71,74]"
138000,2027,base,86,false,Jamal Musiala,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,183,70,22,Germany,,,false,false,"[71,85,87,89,84,72,75,55,70,75,57,54,62,65,40,40,40,40,40,77,84,70,63,53,81,70]"
138001,2027,base,71,false,Diego Bri,LMF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Esquerdo,177,67,23,Spain,,,false,false,"[65,70,70,66,63,67,61,53,52,62,46,47,46,55,40,40,40,40,40,77,81,65,56,56,68,67]"
138004,2027,base,71,false,Giacomo Olzer,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,188,76,24,Italy,,,false,false,"[65,72,71,67,69,69,67,57,66,68,50,53,55,54,40,40,40,40,40,67,69,70,58,68,64,71]"
138005,2027,base,76,false,Lorenzo Colombo,CF,Homem de área,12,false,CA,Básico,0,false,Esquerdo,183,74,23,Italy,,,false,false,"[73,67,65,66,62,59,73,68,62,62,44,48,65,63,40,40,40,40,40,75,73,78,66,69,72,75]"
138008,2027,base,77,false,Gaspar Campos,LMF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,175,73,25,Spain,,,false,false,"[70,72,76,77,65,70,72,50,65,77,53,52,55,59,40,40,40,40,40,76,78,77,60,60,74,73]"
138010,2027,base,71,false,Sabit Abdulai,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,185,80,26,Ghana,,,false,false,"[59,70,62,62,71,68,55,68,57,55,66,67,73,69,40,40,40,40,40,64,69,70,68,70,66,73]"
138012,2027,base,72,false,Clau Mendes,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,186,78,25,Guinea-Bissau,,,false,false,"[70,66,70,68,65,63,68,62,60,56,48,51,54,64,40,40,40,40,40,80,78,67,55,70,55,65]"
138015,2027,base,78,false,Juanlu Sánchez,RB,Lateral atacante,84,false,LD/LE,Básico,0,false,Direito,186,79,22,Spain,,,false,false,"[66,77,77,66,73,75,63,65,58,70,65,68,60,65,40,40,40,40,40,78,75,67,63,68,65,79]"
138016,2027,base,80,false,Aimar Oroz,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,177,66,24,Spain,,,false,false,"[70,79,79,75,78,73,73,56,68,72,53,63,57,62,40,40,40,40,40,70,74,72,58,56,75,76]"
138017,2027,base,78,false,Jon Pacheco,CB,Provocador,60,false,,Básico,0,false,Esquerdo,184,77,24,Spain,,,false,false,"[52,72,63,67,72,73,50,74,57,63,73,75,68,73,40,40,40,40,40,69,67,68,77,74,63,75]"
138023,2027,base,77,false,Javi López,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,183,75,23,Spain,,,false,false,"[66,72,70,75,68,72,58,60,56,65,65,68,62,70,40,40,40,40,40,77,75,65,71,69,67,77]"
138024,2027,base,79,false,João Mário,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,179,66,25,Portugal,,,false,false,"[66,73,76,72,74,74,62,60,60,72,65,65,60,66,40,40,40,40,40,82,85,68,63,60,73,79]"
138026,2027,base,76,false,Pau Víctor,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,184,76,24,Spain,,,false,false,"[70,75,72,72,64,62,73,67,58,62,52,58,65,65,40,40,40,40,40,75,77,67,72,63,68,73]"
138029,2027,base,70,false,Isaias Del Pupo,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,176,72,22,Argentina,,,false,false,"[65,73,73,69,71,68,64,56,64,66,52,55,56,54,40,40,40,40,40,71,74,64,53,57,75,68]"
138038,2027,base,71,false,Márk Kosznovszky,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,177,66,23,Hungary,,,false,false,"[62,74,68,72,73,69,58,52,63,66,56,62,69,65,40,40,40,40,40,66,73,71,60,57,74,76]"
138045,2027,base,70,false,Laurens Serpe,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,193,82,24,Italy,,,false,false,"[49,57,50,49,57,60,50,66,49,51,69,69,66,64,40,40,40,40,40,63,61,63,66,77,52,63]"
138047,2027,base,75,false,Filippo Terracciano,RMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,181,68,22,Italy,,,false,false,"[65,71,72,66,69,72,58,65,59,69,62,65,71,66,40,40,40,40,40,78,76,68,70,63,70,76]"
138060,2027,base,76,false,Jesús Ruiz,GK,Goleiro defensivo,68,false,GO,Goleiro adiantado,64,false,Direito,185,76,28,Spain,,,false,false,"[40,50,44,42,52,54,40,43,50,42,42,40,45,60,73,72,73,70,70,53,50,67,65,65,55,50]"
138062,2027,base,70,false,Pablo Pérez,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,173,66,24,Spain,,,false,false,"[63,66,67,64,60,65,52,55,53,58,60,64,59,67,40,40,40,40,40,78,74,61,64,59,72,75]"
138064,2027,base,74,false,Joelson Fernandes,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,172,65,22,Portugal,,,false,false,"[65,71,80,66,59,60,63,56,59,62,49,48,53,54,40,40,40,40,40,81,88,62,56,54,71,57]"
138065,2026,base,74,false,Luca Trombini,GK,Básico,0,false,,Goleiro adiantado,64,false,Direito,185,81,25,Italy,,,false,false,"[40,45,42,42,50,52,40,40,45,45,42,42,47,60,70,68,75,68,71,50,54,67,65,68,57,53]"
